<TICKER>,<DTYYYYMMDD>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
SET100,20151116,16:23:00,1985.40,1985.41,1984.78,1984.78,4492000
SET100,20151116,16:24:00,1985.31,1986.95,1985.11,1986.39,15156000
SET100,20151116,16:25:00,1984.84,1984.84,1984.28,1984.34,4194000
SET100,20151116,16:26:00,1984.83,1985.46,1984.83,1985.46,6545000
SET100,20151116,16:27:00,1986.92,1987.06,1985.26,1987.06,3523000
SET100,20151116,16:28:00,1986.54,1986.54,1986.02,1986.02,3504000
SET100,20151116,16:29:00,1986.28,1987.44,1986.28,1987.44,27486000
SET100,20151116,16:30:00,1986.98,1987.68,1986.29,1987.68,10525000
SET100,20151116,16:31:00,1987.62,1987.62,1987.62,1987.62,514000
SET100,20151116,16:32:00,1987.62,1987.62,1987.62,1987.62,0
SET100,20151116,16:33:00,1987.62,1987.62,1987.62,1987.62,0
SET100,20151116,16:34:00,1987.62,1987.62,1987.62,1987.62,0
SET100,20151116,16:35:00,1987.62,1987.62,1987.62,1987.62,0
SET100,20151116,16:36:00,1987.62,1987.62,1987.62,1987.62,0
SET100,20151116,16:37:00,1987.62,1992.41,1987.62,1992.41,232571000
SET100,20151116,16:39:00,1992.41,1992.41,1992.41,1992.41,1226000
SET100,20151116,16:40:00,1992.41,1992.41,1992.41,1992.41,4204000
SET100,20151117,10:00:00,2005.15,2005.15,2003.25,2003.25,112875000
SET100,20151117,10:01:00,2004.23,2004.23,2003.89,2004.11,34278000
SET100,20151117,10:02:00,2004.45,2005.45,2004.45,2004.88,29171000
SET100,20151117,10:03:00,2005.38,2006.55,2005.26,2006.55,26017000
SET100,20151117,10:04:00,2006.81,2007.20,2006.21,2007.20,27391000
SET100,20151117,10:05:00,2007.11,2007.11,2006.20,2006.63,9607000
SET100,20151117,10:06:00,2007.00,2007.91,2007.00,2007.64,15080000
SET100,20151117,10:07:00,2006.67,2007.20,2006.58,2006.67,9283000
SET100,20151117,10:08:00,2006.66,2007.36,2006.02,2006.02,10998000
SET100,20151117,10:09:00,2005.14,2005.57,2003.75,2003.75,12739000
SET100,20151117,10:10:00,2003.89,2004.00,2003.30,2004.00,10418000
SET100,20151117,10:11:00,2004.40,2004.84,2003.92,2004.54,4635000
SET100,20151117,10:12:00,2003.91,2004.01,2003.78,2004.01,17730000
SET100,20151117,10:13:00,2002.52,2002.52,2002.15,2002.50,30695000
SET100,20151117,10:14:00,2003.47,2003.47,2002.51,2002.51,44160000
SET100,20151117,10:15:00,2003.00,2003.00,2001.37,2001.37,12491000
SET100,20151117,10:16:00,2001.03,2001.03,1999.75,1999.75,22462000
SET100,20151117,10:17:00,1999.54,2000.54,1999.03,2000.54,10390000
SET100,20151117,10:18:00,1999.20,1999.32,1999.13,1999.18,22381000
SET100,20151117,10:19:00,1997.79,1999.97,1997.79,1999.36,8810000
SET100,20151117,10:20:00,1998.18,1999.36,1997.89,1999.36,12167000
SET100,20151117,10:21:00,1998.19,1999.08,1998.19,1999.08,17554000
SET100,20151117,10:22:00,1999.76,1999.76,1999.08,1999.08,6219000
SET100,20151117,10:23:00,1999.16,2000.69,1998.91,1999.65,3541000
SET100,20151117,10:24:00,1999.70,1999.70,1999.30,1999.55,7549000
SET100,20151117,10:25:00,1999.25,2000.81,1999.25,2000.08,1896000
SET100,20151117,10:26:00,2000.09,2001.05,2000.09,2001.05,2960000
SET100,20151117,10:27:00,2001.07,2001.13,2001.07,2001.11,4180000
SET100,20151117,10:28:00,2000.34,2000.34,1999.46,2000.20,7956000
SET100,20151117,10:29:00,1999.93,2000.12,1999.43,1999.43,9016000
SET100,20151117,10:30:00,2000.46,2000.46,1999.03,1999.03,5404000
SET100,20151117,10:31:00,1998.92,1999.42,1998.79,1998.79,6205000
SET100,20151117,10:32:00,1998.62,1999.37,1998.62,1999.37,6181000
SET100,20151117,10:33:00,1999.32,2000.07,1999.32,2000.07,5764000
SET100,20151117,10:34:00,1999.95,1999.95,1999.06,1999.06,4312000
SET100,20151117,10:35:00,1998.43,1998.66,1997.88,1998.66,13556000
SET100,20151117,10:36:00,1998.61,1999.60,1998.61,1999.60,23226000
SET100,20151117,10:37:00,1998.65,1999.19,1998.50,1999.19,4174000
SET100,20151117,10:38:00,1998.96,1999.49,1998.69,1998.82,3522000
SET100,20151117,10:39:00,1998.76,1999.00,1998.53,1998.53,5551000
SET100,20151117,10:40:00,1998.22,1998.42,1997.85,1997.85,1469000
SET100,20151117,10:41:00,1999.02,1999.02,1997.88,1998.22,11932000
SET100,20151117,10:42:00,1999.28,1999.28,1997.80,1998.02,2191000
SET100,20151117,10:43:00,1998.26,1998.26,1997.74,1997.88,2366000
SET100,20151117,10:44:00,1998.54,1998.54,1996.73,1998.23,4184000
SET100,20151117,10:45:00,1998.74,1998.74,1996.88,1997.14,2814000
SET100,20151117,10:46:00,1996.50,1997.65,1995.84,1997.65,12414000
SET100,20151117,10:47:00,1998.71,1998.91,1998.10,1998.91,5394000
SET100,20151117,10:48:00,1998.91,1998.91,1998.28,1998.71,3256000
SET100,20151117,10:49:00,1999.11,1999.62,1998.87,1998.87,8417000
SET100,20151117,10:50:00,1999.74,1999.94,1999.52,1999.94,2802000
SET100,20151117,10:51:00,1999.30,1999.64,1999.30,1999.53,4740000
SET100,20151117,10:52:00,1999.85,2000.52,1999.67,2000.52,4592000
SET100,20151117,10:53:00,1998.30,1999.47,1998.25,1999.39,3354000
SET100,20151117,10:54:00,1999.24,1999.24,1998.12,1998.51,6233000
SET100,20151117,10:55:00,1998.26,1999.53,1998.10,1999.53,9461000
SET100,20151117,10:56:00,1997.45,1999.29,1997.45,1998.93,8095000
SET100,20151117,10:57:00,1998.80,1999.58,1998.72,1999.39,4591000
SET100,20151117,10:58:00,1999.52,1999.52,1997.91,1998.91,4605000
SET100,20151117,10:59:00,1999.07,2000.23,1999.07,1999.19,4823000
SET100,20151117,11:00:00,1999.63,2001.28,1999.63,2001.28,3494000
SET100,20151117,11:01:00,2000.47,2000.47,1998.69,1998.69,3208000
SET100,20151117,11:02:00,1998.73,2000.28,1998.73,1999.10,2444000
SET100,20151117,11:03:00,1998.61,1999.12,1998.24,1998.24,3624000
SET100,20151117,11:04:00,1998.26,1998.26,1997.58,1997.58,2189000
SET100,20151117,11:05:00,1997.35,1997.83,1997.35,1997.49,1319000
SET100,20151117,11:06:00,1998.03,1998.87,1997.63,1998.87,5176000
SET100,20151117,11:07:00,1997.60,1999.29,1997.60,1999.29,1622000
SET100,20151117,11:08:00,1998.74,1999.84,1998.74,1998.88,2675000
SET100,20151117,11:09:00,1998.79,1998.79,1997.49,1997.50,1690000
SET100,20151117,11:10:00,1998.25,1998.62,1998.20,1998.20,1654000
SET100,20151117,11:11:00,1997.38,1998.15,1997.08,1998.15,2102000
SET100,20151117,11:12:00,1997.80,1998.27,1997.65,1997.65,2214000
SET100,20151117,11:13:00,1997.89,1998.72,1997.51,1998.44,5426000
SET100,20151117,11:14:00,1997.93,1998.36,1997.70,1997.73,32692000
SET100,20151117,11:15:00,1997.19,1999.05,1997.19,1999.05,60091000
SET100,20151117,11:16:00,1999.69,1999.69,1998.53,1999.01,7160000
SET100,20151117,11:17:00,1998.97,1998.97,1998.07,1998.07,1776000
SET100,20151117,11:18:00,1997.72,2000.06,1997.01,2000.06,5244000
SET100,20151117,11:19:00,1998.43,2000.66,1998.43,2000.66,3166000
SET100,20151117,11:20:00,1999.34,1999.34,1998.56,1998.56,6487000
SET100,20151117,11:21:00,1997.50,1998.77,1997.50,1998.77,5180000
SET100,20151117,11:22:00,1998.07,1998.07,1997.35,1997.35,2173000
SET100,20151117,11:23:00,1996.61,1997.83,1996.61,1997.83,3574000
SET100,20151117,11:24:00,1997.92,1997.92,1997.15,1997.15,874000
SET100,20151117,11:25:00,1997.25,1998.17,1996.34,1998.15,4497000
SET100,20151117,11:26:00,1998.67,1998.67,1998.17,1998.56,1938000
SET100,20151117,11:27:00,1998.20,1998.98,1997.99,1998.98,11771000
SET100,20151117,11:28:00,1998.27,2000.36,1998.27,2000.36,2303000
SET100,20151117,11:29:00,1998.97,1999.97,1998.90,1998.90,14233000
SET100,20151117,11:30:00,1998.50,1999.72,1998.50,1999.05,14847000
SET100,20151117,11:31:00,1999.33,2000.41,1999.33,2000.41,12723000
SET100,20151117,11:32:00,1999.55,2000.52,1999.55,2000.21,4177000
SET100,20151117,11:33:00,2000.47,2000.47,1998.94,1999.63,3713000
SET100,20151117,11:34:00,1999.24,2000.12,1999.24,2000.12,2046000
SET100,20151117,11:35:00,1999.44,1999.44,1999.00,1999.40,3580000
SET100,20151117,11:36:00,1999.72,2000.47,1999.67,2000.47,1108000
SET100,20151117,11:37:00,2000.22,2000.22,1999.29,1999.29,4983000
SET100,20151117,11:38:00,1999.68,2000.26,1999.68,1999.87,1477000
SET100,20151117,11:39:00,1998.70,1999.73,1998.70,1999.73,1057000
SET100,20151117,11:40:00,1999.45,2000.09,1998.57,1998.57,10690000
SET100,20151117,11:41:00,1998.99,1999.77,1998.99,1999.77,3373000
SET100,20151117,11:42:00,1999.49,1999.55,1998.20,1998.20,4936000
SET100,20151117,11:43:00,1997.86,1999.52,1997.86,1998.28,7589000
SET100,20151117,11:44:00,1997.93,1998.47,1997.87,1998.47,10623000
SET100,20151117,11:45:00,1998.10,1998.17,1997.98,1998.17,4023000
SET100,20151117,11:46:00,1998.17,1998.17,1997.00,1997.24,10560000
SET100,20151117,11:47:00,1997.21,1997.62,1996.73,1996.73,8182000
SET100,20151117,11:48:00,1996.65,1998.12,1996.65,1997.46,3270000
SET100,20151117,11:49:00,1997.27,1998.06,1997.27,1997.77,9156000
SET100,20151117,11:50:00,1997.19,1998.02,1997.19,1997.65,23272000
SET100,20151117,11:51:00,1997.30,1997.30,1996.95,1997.10,6725000
SET100,20151117,11:52:00,1996.75,1997.12,1996.75,1997.11,5614000
SET100,20151117,11:53:00,1996.73,1997.53,1996.73,1997.53,5075000
SET100,20151117,11:54:00,1996.94,1998.05,1996.94,1997.58,4150000
SET100,20151117,11:55:00,1997.63,1997.63,1995.99,1996.15,3989000
SET100,20151117,11:56:00,1996.11,1997.18,1996.11,1997.07,1987000
SET100,20151117,11:57:00,1996.45,1996.70,1996.45,1996.70,16567000
SET100,20151117,11:58:00,1997.04,1997.04,1996.56,1996.56,1673000
SET100,20151117,11:59:00,1997.19,1998.10,1997.19,1997.92,4129000
SET100,20151117,12:00:00,1999.03,1999.03,1998.89,1999.00,17840000
SET100,20151117,12:01:00,1998.74,1998.74,1997.01,1997.13,20556000
SET100,20151117,12:02:00,1996.88,1997.08,1996.42,1996.80,6477000
SET100,20151117,12:03:00,1997.22,1997.63,1997.22,1997.63,10734000
SET100,20151117,12:04:00,1997.64,1997.99,1997.36,1997.36,11809000
SET100,20151117,12:05:00,1998.12,1998.12,1997.46,1997.46,4025000
SET100,20151117,12:06:00,1997.41,1998.10,1997.41,1997.89,2424000
SET100,20151117,12:07:00,1998.33,1999.26,1998.33,1999.26,2491000
SET100,20151117,12:08:00,1997.34,1999.64,1997.34,1999.64,9362000
SET100,20151117,12:09:00,1998.99,1998.99,1997.85,1997.85,9595000
SET100,20151117,12:10:00,1997.54,1999.35,1997.54,1999.35,1862000
SET100,20151117,12:11:00,1999.43,2000.37,1999.43,1999.66,6573000
SET100,20151117,12:12:00,2000.28,2000.28,1998.98,1999.37,2502000
SET100,20151117,12:13:00,2000.94,2000.94,1999.70,1999.92,13997000
SET100,20151117,12:14:00,1999.82,2000.30,1999.80,2000.30,5502000
SET100,20151117,12:15:00,1999.65,2000.42,1999.26,2000.42,2477000
SET100,20151117,12:16:00,2000.12,2000.89,2000.12,2000.72,2071000
SET100,20151117,12:17:00,2000.50,2001.65,2000.03,2001.65,1010000
SET100,20151117,12:18:00,2001.55,2001.55,2000.06,2000.68,1814000
SET100,20151117,12:19:00,2000.50,2000.50,1999.33,1999.33,1069000
SET100,20151117,12:20:00,1999.02,2000.40,1999.02,2000.40,2183000
SET100,20151117,12:21:00,2000.52,2001.41,1999.91,2001.41,3219000
SET100,20151117,12:22:00,2000.55,2001.41,2000.55,2000.95,3970000
SET100,20151117,12:23:00,2000.85,2001.28,2000.85,2001.25,5367000
SET100,20151117,12:24:00,2001.12,2001.32,2000.82,2001.32,10000000
SET100,20151117,12:25:00,2000.94,2001.57,2000.32,2000.32,1713000
SET100,20151117,12:26:00,2000.06,2000.09,1999.55,2000.07,2094000
SET100,20151117,12:27:00,2000.59,2001.68,2000.59,2000.80,2811000
SET100,20151117,12:28:00,2000.26,2000.26,1999.00,1999.00,4012000
SET100,20151117,12:29:00,1999.41,1999.99,1998.69,1998.69,1879000
SET100,20151117,12:30:00,1999.55,1999.98,1999.20,1999.20,10778000
SET100,20151117,14:26:00,1999.20,1999.20,1999.20,1999.20,0
SET100,20151117,14:27:00,1999.20,1999.20,1999.20,1999.20,0
SET100,20151117,14:28:00,1999.20,1999.61,1997.21,1998.84,30040000
SET100,20151117,14:29:00,1998.57,1998.80,1996.88,1996.88,5684000
SET100,20151117,14:30:00,1997.08,1997.08,1995.53,1995.53,5111000
SET100,20151117,14:31:00,1996.23,1996.38,1995.85,1996.38,15142000
SET100,20151117,14:32:00,1995.04,1995.04,1994.58,1994.77,10566000
SET100,20151117,14:33:00,1994.30,1994.30,1992.48,1992.48,5806000
SET100,20151117,14:34:00,1993.46,1993.46,1992.64,1992.99,4709000
SET100,20151117,14:35:00,1993.53,1994.32,1993.27,1994.25,2035000
SET100,20151117,14:36:00,1993.39,1993.57,1992.38,1993.03,5944000
SET100,20151117,14:37:00,1993.13,1993.33,1993.13,1993.20,1213000
SET100,20151117,14:38:00,1993.60,1993.60,1993.28,1993.29,3880000
SET100,20151117,14:39:00,1993.44,1993.44,1992.43,1992.43,23620000
SET100,20151117,14:40:00,1991.99,1992.72,1991.81,1992.72,6972000
SET100,20151117,14:41:00,1992.83,1992.83,1992.66,1992.66,3152000
SET100,20151117,14:42:00,1992.73,1992.97,1992.42,1992.97,6445000
SET100,20151117,14:43:00,1992.64,1992.83,1992.48,1992.83,3612000
SET100,20151117,14:44:00,1992.28,1993.68,1992.28,1993.68,1936000
SET100,20151117,14:45:00,1993.34,1994.48,1993.34,1994.17,1788000
SET100,20151117,14:46:00,1993.90,1994.20,1993.50,1993.50,2968000
SET100,20151117,14:47:00,1993.44,1993.44,1992.61,1993.18,17292000
SET100,20151117,14:48:00,1993.78,1993.93,1993.64,1993.64,2122000
SET100,20151117,14:49:00,1993.68,1994.85,1993.68,1993.92,18882000
SET100,20151117,14:50:00,1994.04,1994.55,1994.04,1994.06,12352000
SET100,20151117,14:51:00,1992.98,1993.06,1992.58,1992.86,11764000
SET100,20151117,14:52:00,1992.33,1994.11,1992.33,1994.11,15930000
SET100,20151117,14:53:00,1993.82,1993.82,1993.62,1993.62,4082000
SET100,20151117,14:54:00,1994.45,1994.45,1993.80,1994.31,3726000
SET100,20151117,14:55:00,1993.78,1995.85,1993.78,1995.85,3654000
SET100,20151117,14:56:00,1995.78,1995.78,1994.46,1994.69,6533000
SET100,20151117,14:57:00,1994.90,1994.90,1993.92,1993.92,4139000
SET100,20151117,14:58:00,1993.50,1994.63,1993.50,1994.63,4604000
SET100,20151117,14:59:00,1994.02,1994.02,1992.84,1993.43,4364000
SET100,20151117,15:00:00,1992.62,1993.52,1992.62,1993.31,3723000
SET100,20151117,15:01:00,1993.24,1994.16,1993.24,1993.94,3523000
SET100,20151117,15:02:00,1993.01,1993.38,1992.75,1992.84,3043000
SET100,20151117,15:03:00,1993.46,1994.34,1992.56,1992.56,3347000
SET100,20151117,15:04:00,1992.60,1993.02,1991.93,1993.02,8415000
SET100,20151117,15:05:00,1992.19,1994.31,1992.19,1994.31,14557000
SET100,20151117,15:06:00,1992.93,1992.99,1992.64,1992.71,2718000
SET100,20151117,15:07:00,1992.73,1993.80,1992.73,1993.80,6758000
SET100,20151117,15:08:00,1993.45,1994.20,1993.02,1994.20,4856000
SET100,20151117,15:09:00,1994.36,1994.41,1994.04,1994.34,1516000
SET100,20151117,15:10:00,1994.16,1994.89,1994.16,1994.89,4155000
SET100,20151117,15:11:00,1994.04,1994.15,1993.50,1993.84,3913000
SET100,20151117,15:12:00,1994.16,1994.61,1993.98,1993.98,2138000
SET100,20151117,15:13:00,1993.02,1994.38,1992.33,1994.38,2778000
SET100,20151117,15:14:00,1992.36,1992.46,1991.60,1991.60,992000
SET100,20151117,15:15:00,1992.49,1992.49,1991.67,1991.99,3399000
SET100,20151117,15:16:00,1991.91,1992.85,1991.66,1992.85,13913000
SET100,20151117,15:17:00,1992.96,1993.65,1992.96,1993.17,4362000
SET100,20151117,15:18:00,1992.74,1993.79,1992.72,1992.98,3484000
SET100,20151117,15:19:00,1992.89,1992.89,1991.75,1992.22,7340000
SET100,20151117,15:20:00,1992.31,1993.59,1992.31,1993.37,3091000
SET100,20151117,15:21:00,1992.93,1993.99,1992.58,1993.99,3052000
SET100,20151117,15:22:00,1993.91,1993.91,1993.29,1993.39,4027000
SET100,20151117,15:23:00,1992.38,1993.38,1992.04,1993.38,2081000
SET100,20151117,15:24:00,1992.73,1992.73,1991.61,1992.55,26574000
SET100,20151117,15:25:00,1992.73,1992.73,1991.53,1991.82,19560000
SET100,20151117,15:26:00,1991.88,1993.54,1991.80,1991.80,1692000
SET100,20151117,15:27:00,1992.44,1993.15,1992.04,1993.15,6599000
SET100,20151117,15:28:00,1991.84,1994.52,1991.84,1994.52,1041000
SET100,20151117,15:29:00,1993.73,1994.13,1992.43,1992.43,2006000
SET100,20151117,15:30:00,1992.73,1992.98,1991.85,1992.98,10325000
SET100,20151117,15:31:00,1993.40,1993.40,1991.86,1992.60,6999000
SET100,20151117,15:32:00,1992.86,1992.86,1990.67,1990.89,4684000
SET100,20151117,15:33:00,1990.03,1992.00,1990.03,1990.73,4364000
SET100,20151117,15:34:00,1990.82,1994.19,1990.82,1994.19,3893000
SET100,20151117,15:35:00,1992.43,1993.29,1992.43,1992.98,3926000
SET100,20151117,15:36:00,1992.34,1992.34,1990.91,1991.09,5957000
SET100,20151117,15:37:00,1992.07,1992.36,1991.52,1991.52,4809000
SET100,20151117,15:38:00,1992.24,1992.32,1991.44,1991.44,1523000
SET100,20151117,15:39:00,1991.67,1991.67,1991.40,1991.63,987000
SET100,20151117,15:40:00,1991.86,1992.15,1991.12,1991.52,4178000
SET100,20151117,15:41:00,1992.94,1992.94,1990.84,1990.84,4558000
SET100,20151117,15:42:00,1991.23,1992.17,1991.23,1992.17,3695000
SET100,20151117,15:43:00,1991.77,1992.52,1991.77,1991.94,3148000
SET100,20151117,15:44:00,1991.24,1991.48,1991.24,1991.48,13931000
SET100,20151117,15:45:00,1992.23,1992.42,1991.62,1991.62,5060000
SET100,20151117,15:46:00,1991.96,1991.96,1991.34,1991.78,1650000
SET100,20151117,15:47:00,1992.48,1993.17,1992.48,1992.53,4464000
SET100,20151117,15:48:00,1992.48,1993.40,1991.99,1993.40,1158000
SET100,20151117,15:49:00,1992.71,1992.71,1990.68,1991.22,1856000
SET100,20151117,15:50:00,1991.34,1993.10,1991.34,1993.10,18240000
SET100,20151117,15:51:00,1993.34,1993.90,1992.97,1993.18,2895000
SET100,20151117,15:52:00,1993.66,1994.30,1993.66,1994.30,1470000
SET100,20151117,15:53:00,1994.66,1994.66,1991.61,1991.61,3077000
SET100,20151117,15:54:00,1992.68,1992.83,1992.19,1992.83,4047000
SET100,20151117,15:55:00,1991.85,1992.67,1991.85,1992.60,4227000
SET100,20151117,15:56:00,1993.40,1993.68,1992.75,1992.75,4155000
SET100,20151117,15:57:00,1992.40,1993.64,1992.40,1992.86,19305000
SET100,20151117,15:58:00,1992.97,1993.26,1992.43,1993.26,12066000
SET100,20151117,15:59:00,1992.60,1993.35,1992.60,1993.21,13161000
SET100,20151117,16:00:00,1992.01,1993.17,1992.01,1993.17,1735000
SET100,20151117,16:01:00,1994.07,1994.19,1993.15,1993.15,14628000
SET100,20151117,16:02:00,1992.55,1993.94,1992.55,1993.25,3279000
SET100,20151117,16:03:00,1993.27,1993.65,1992.81,1992.81,3624000
SET100,20151117,16:04:00,1991.95,1993.06,1991.95,1993.06,4462000
SET100,20151117,16:05:00,1992.97,1993.23,1992.88,1992.88,2770000
SET100,20151117,16:06:00,1992.50,1993.45,1992.50,1992.81,5965000
SET100,20151117,16:07:00,1992.88,1993.03,1992.60,1992.60,1570000
SET100,20151117,16:08:00,1993.82,1993.94,1993.43,1993.72,2854000
SET100,20151117,16:09:00,1995.06,1995.34,1993.88,1994.36,7347000
SET100,20151117,16:10:00,1995.01,1997.03,1995.01,1996.10,12534000
SET100,20151117,16:11:00,1995.61,1995.89,1995.21,1995.89,5879000
SET100,20151117,16:12:00,1996.63,1996.80,1996.55,1996.55,7831000
SET100,20151117,16:13:00,1996.69,1997.29,1996.69,1996.86,7785000
SET100,20151117,16:14:00,1997.03,1997.62,1996.89,1996.89,2532000
SET100,20151117,16:15:00,1996.19,1996.83,1996.19,1996.83,8173000
SET100,20151117,16:16:00,1996.97,1997.65,1996.97,1997.20,12042000
SET100,20151117,16:17:00,1995.83,1997.40,1995.83,1997.20,2775000
SET100,20151117,16:18:00,1996.02,1998.54,1996.02,1996.96,10113000
SET100,20151117,16:19:00,1996.78,1997.16,1996.62,1996.62,3101000
SET100,20151117,16:20:00,1996.58,1996.58,1995.41,1995.50,4952000
SET100,20151117,16:21:00,1995.13,1995.69,1994.95,1995.69,3307000
SET100,20151117,16:22:00,1994.31,1996.06,1993.70,1993.70,4582000
SET100,20151117,16:23:00,1995.14,1995.14,1994.46,1994.93,4513000
SET100,20151117,16:24:00,1994.56,1995.84,1994.55,1994.55,5739000
SET100,20151117,16:25:00,1993.27,1994.13,1993.27,1993.96,4490000
SET100,20151117,16:26:00,1993.62,1994.50,1993.53,1993.62,15525000
SET100,20151117,16:27:00,1993.42,1993.91,1993.32,1993.32,8497000
SET100,20151117,16:28:00,1993.00,1993.65,1993.00,1993.57,6828000
SET100,20151117,16:29:00,1993.50,1994.16,1992.92,1993.15,7171000
SET100,20151117,16:30:00,1992.53,1992.83,1991.64,1991.64,16588000
SET100,20151117,16:31:00,1994.25,1994.25,1994.25,1994.25,2103000
SET100,20151117,16:32:00,1994.25,1994.25,1994.25,1994.25,0
SET100,20151117,16:33:00,1994.25,1994.25,1994.25,1994.25,0
SET100,20151117,16:34:00,1994.25,1994.25,1994.25,1994.25,0
SET100,20151117,16:35:00,1994.25,1994.25,1994.25,1994.25,758000
SET100,20151117,16:36:00,1994.25,1994.25,1994.25,1994.25,0
SET100,20151117,16:37:00,1994.25,1994.25,1991.72,1991.72,368150000
SET100,20151117,16:38:00,1991.72,1991.72,1991.72,1991.72,2153000
SET100,20151117,16:39:00,1991.72,1991.72,1991.72,1991.72,126000
SET100,20151117,16:40:00,1991.72,1991.72,1991.72,1991.72,472000
SET100,20151118,09:59:00,1993.19,1993.95,1993.19,1993.39,45418000
SET100,20151118,10:00:00,1993.03,1994.60,1993.03,1994.20,11033000
SET100,20151118,10:01:00,1994.55,1995.42,1994.49,1994.93,10496000
SET100,20151118,10:02:00,1995.79,1996.35,1995.53,1995.53,14131000
SET100,20151118,10:03:00,1995.42,1997.00,1995.42,1997.00,13291000
SET100,20151118,10:04:00,1996.95,1996.96,1996.07,1996.61,3843000
SET100,20151118,10:05:00,1997.60,1998.10,1996.85,1996.85,7408000
SET100,20151118,10:06:00,1997.26,1997.26,1997.09,1997.09,3634000
SET100,20151118,10:07:00,1996.97,1996.97,1996.73,1996.81,8245000
SET100,20151118,10:08:00,1997.02,1997.48,1997.02,1997.48,5257000
SET100,20151118,10:09:00,1996.31,1997.20,1996.31,1996.97,3993000
SET100,20151118,10:10:00,1996.89,1997.79,1996.84,1996.84,11210000
SET100,20151118,10:11:00,1996.20,1996.80,1996.20,1996.39,14478000
SET100,20151118,10:12:00,1996.66,1996.88,1996.63,1996.63,2495000
SET100,20151118,10:13:00,1997.01,1997.42,1996.91,1996.91,6818000
SET100,20151118,10:14:00,1996.59,1996.71,1996.35,1996.35,10637000
SET100,20151118,10:15:00,1996.73,1997.33,1996.73,1997.33,3014000
SET100,20151118,10:16:00,1997.39,1997.42,1996.91,1997.42,9599000
SET100,20151118,10:17:00,1997.90,1998.06,1996.68,1996.68,7937000
SET100,20151118,10:18:00,1996.25,1996.25,1995.37,1995.37,3145000
SET100,20151118,10:19:00,1995.66,1995.71,1995.37,1995.37,3248000
SET100,20151118,10:20:00,1995.26,1995.82,1995.26,1995.62,4954000
